"idhod","hodnota","stapro_kod","dsz_cis","dsz_kod","rok","obec_kod","obec_txt","okres_kod","okres_txt","dsz_txt"
"1343427587","2","6098","2910","131","2023","536385","Jeseník","40771","Jeseník","Azylové domy"
"1343427594","1","6098","2910","102","2023","536385","Jeseník","40771","Jeseník","Sociální poradny"
"1343427591","1","6098","2910","115","2023","536385","Jeseník","40771","Jeseník","Nízkoprahová zařízení pro děti a mládež"
"1343434783","1","6098","2910","135","2023","541303","Vidnava","40771","Jeseník","Domovy se zvláštním režimem"
"1343434782","1","6098","2910","130","2023","541303","Vidnava","40771","Jeseník","Domovy pro seniory"
"1343534711","1","6098","2910","130","2023","597996","Zlaté Hory","40771","Jeseník","Domovy pro seniory"
"1343414414","1","6098","2910","135","2023","500496","Olomouc","40789","Olomouc","Domovy se zvláštním režimem"
"1343414419","1","6098","2910","114","2023","500496","Olomouc","40789","Olomouc","Nízkoprahová denní centra"
"1343414421","3","6098","2910","134","2023","500496","Olomouc","40789","Olomouc","Noclehárny"
"1343414428","1","6098","2910","125","2023","500496","Olomouc","40789","Olomouc","Služby následné péče"
"1343414409","1","6098","2910","121","2023","500496","Olomouc","40789","Olomouc","Centra denních služeb"
"1343414412","1","6098","2910","129","2023","500496","Olomouc","40789","Olomouc","Domovy pro osoby se zdravotním postižením"
"1343414427","1","6098","2910","124","2023","500496","Olomouc","40789","Olomouc","Intervenční centra"
"1343414410","5","6098","2910","128","2023","500496","Olomouc","40789","Olomouc","Stacionáře denní"
"1343414415","4","6098","2910","133","2023","500496","Olomouc","40789","Olomouc","Chráněné bydlení"
"1343414418","1","6098","2910","122","2023","500496","Olomouc","40789","Olomouc","Zařízení pro krizovou pomoc"
"1343414424","1","6098","2910","118","2023","500496","Olomouc","40789","Olomouc","Sociálně terapeutické dílny"
"1343414425","10","6098","2910","123","2023","500496","Olomouc","40789","Olomouc","Centra sociálně rehabilitačních služeb"
"1343414411","1","6098","2910","156","2023","500496","Olomouc","40789","Olomouc","Stacionáře týdenní"
"1343414413","2","6098","2910","130","2023","500496","Olomouc","40789","Olomouc","Domovy pro seniory"
"1343414416","5","6098","2910","131","2023","500496","Olomouc","40789","Olomouc","Azylové domy"
"1343414423","15","6098","2910","102","2023","500496","Olomouc","40789","Olomouc","Sociální poradny"
"1343414420","3","6098","2910","115","2023","500496","Olomouc","40789","Olomouc","Nízkoprahová zařízení pro děti a mládež"
"1343414426","4","6098","2910","108","2023","500496","Olomouc","40789","Olomouc","Služby rané péče"
"1343414492","1","6098","2910","135","2023","502146","Hlubočky","40789","Olomouc","Domovy se zvláštním režimem"
"1343414491","1","6098","2910","130","2023","502146","Hlubočky","40789","Olomouc","Domovy pro seniory"
"1343414512","1","6098","2910","135","2023","504246","Mladeč","40789","Olomouc","Domovy se zvláštním režimem"
"1343414510","1","6098","2910","129","2023","504246","Mladeč","40789","Olomouc","Domovy pro osoby se zdravotním postižením"
"1343414754","1","6098","2910","130","2023","504505","Náměšť na Hané","40789","Olomouc","Domovy pro seniory"
"1343409968","1","6098","2910","135","2023","505188","Šternberk","40789","Olomouc","Domovy se zvláštním režimem"
"1343409973","1","6098","2910","114","2023","505188","Šternberk","40789","Olomouc","Nízkoprahová denní centra"
"1343409966","1","6098","2910","129","2023","505188","Šternberk","40789","Olomouc","Domovy pro osoby se zdravotním postižením"
"1343409969","1","6098","2910","133","2023","505188","Šternberk","40789","Olomouc","Chráněné bydlení"
"1343410033","1","6098","2910","123","2023","505188","Šternberk","40789","Olomouc","Centra sociálně rehabilitačních služeb"
"1343409967","1","6098","2910","130","2023","505188","Šternberk","40789","Olomouc","Domovy pro seniory"
"1343409681","1","6098","2910","114","2023","505587","Uničov","40789","Olomouc","Nízkoprahová denní centra"
"1343409683","1","6098","2910","134","2023","505587","Uničov","40789","Olomouc","Noclehárny"
"1343409672","1","6098","2910","128","2023","505587","Uničov","40789","Olomouc","Stacionáře denní"
"1343409675","1","6098","2910","130","2023","505587","Uničov","40789","Olomouc","Domovy pro seniory"
"1343409678","2","6098","2910","131","2023","505587","Uničov","40789","Olomouc","Azylové domy"
"1343409685","1","6098","2910","102","2023","505587","Uničov","40789","Olomouc","Sociální poradny"
"1343409739","1","6098","2910","130","2023","505609","Velká Bystřice","40789","Olomouc","Domovy pro seniory"
"1343442372","1","6098","2910","135","2023","547123","Komárov","40789","Olomouc","Domovy se zvláštním režimem"
"1343442371","1","6098","2910","130","2023","547123","Komárov","40789","Olomouc","Domovy pro seniory"
"1343451964","1","6098","2910","135","2023","552062","Bílsko","40789","Olomouc","Domovy se zvláštním režimem"
"1343460473","1","6098","2910","133","2023","552186","Červenka","40789","Olomouc","Chráněné bydlení"
"1343460471","1","6098","2910","130","2023","552186","Červenka","40789","Olomouc","Domovy pro seniory"
"1343520292","1","6098","2910","135","2023","589250","Prostějov","40797","Prostějov","Domovy se zvláštním režimem"
"1343520507","1","6098","2910","114","2023","589250","Prostějov","40797","Prostějov","Nízkoprahová denní centra"
"1343520509","1","6098","2910","134","2023","589250","Prostějov","40797","Prostějov","Noclehárny"
"1343520288","2","6098","2910","128","2023","589250","Prostějov","40797","Prostějov","Stacionáře denní"
"1343520293","3","6098","2910","133","2023","589250","Prostějov","40797","Prostějov","Chráněné bydlení"
"1343520512","1","6098","2910","118","2023","589250","Prostějov","40797","Prostějov","Sociálně terapeutické dílny"
"1343520513","1","6098","2910","123","2023","589250","Prostějov","40797","Prostějov","Centra sociálně rehabilitačních služeb"
"1343520291","2","6098","2910","130","2023","589250","Prostějov","40797","Prostějov","Domovy pro seniory"
"1343520504","2","6098","2910","131","2023","589250","Prostějov","40797","Prostějov","Azylové domy"
"1343520511","2","6098","2910","102","2023","589250","Prostějov","40797","Prostějov","Sociální poradny"
"1343520508","1","6098","2910","115","2023","589250","Prostějov","40797","Prostějov","Nízkoprahová zařízení pro děti a mládež"
"1343521711","1","6098","2910","130","2023","589292","Bohuslavice","40797","Prostějov","Domovy pro seniory"
"1343518422","1","6098","2910","130","2023","589586","Jesenec","40797","Prostějov","Domovy pro seniory"
"1343519618","1","6098","2910","102","2023","589624","Konice","40797","Prostějov","Sociální poradny"
"1343519863","1","6098","2910","130","2023","589632","Kostelec na Hané","40797","Prostějov","Domovy pro seniory"
"1343518442","1","6098","2910","130","2023","589705","Ludmírov","40797","Prostějov","Domovy pro seniory"
"1343520338","1","6098","2910","129","2023","589764","Nezamyslice","40797","Prostějov","Domovy pro osoby se zdravotním postižením"
"1343520124","1","6098","2910","130","2023","589896","Plumlov","40797","Prostějov","Domovy pro seniory"
"1343519214","1","6098","2910","135","2023","590134","Víceměřice","40797","Prostějov","Domovy se zvláštním režimem"
"1343519212","1","6098","2910","129","2023","590134","Víceměřice","40797","Prostějov","Domovy pro osoby se zdravotním postižením"
"1343519215","1","6098","2910","133","2023","590134","Víceměřice","40797","Prostějov","Chráněné bydlení"
"1343519213","1","6098","2910","130","2023","590134","Víceměřice","40797","Prostějov","Domovy pro seniory"
"1343413675","2","6098","2910","135","2023","511382","Přerov","40801","Přerov","Domovy se zvláštním režimem"
"1343413680","1","6098","2910","114","2023","511382","Přerov","40801","Přerov","Nízkoprahová denní centra"
"1343413670","1","6098","2910","121","2023","511382","Přerov","40801","Přerov","Centra denních služeb"
"1343413671","2","6098","2910","128","2023","511382","Přerov","40801","Přerov","Stacionáře denní"
"1343413685","1","6098","2910","118","2023","511382","Přerov","40801","Přerov","Sociálně terapeutické dílny"
"1343413686","2","6098","2910","123","2023","511382","Přerov","40801","Přerov","Centra sociálně rehabilitačních služeb"
"1343413674","1","6098","2910","130","2023","511382","Přerov","40801","Přerov","Domovy pro seniory"
"1343413677","1","6098","2910","131","2023","511382","Přerov","40801","Přerov","Azylové domy"
"1343413684","4","6098","2910","102","2023","511382","Přerov","40801","Přerov","Sociální poradny"
"1343413681","3","6098","2910","115","2023","511382","Přerov","40801","Přerov","Nízkoprahová zařízení pro děti a mládež"
"1343412932","1","6098","2910","133","2023","513229","Dřevohostice","40801","Přerov","Chráněné bydlení"
"1343412355","1","6098","2910","135","2023","513750","Hranice","40801","Přerov","Domovy se zvláštním režimem"
"1343412360","1","6098","2910","114","2023","513750","Hranice","40801","Přerov","Nízkoprahová denní centra"
"1343412362","1","6098","2910","134","2023","513750","Hranice","40801","Přerov","Noclehárny"
"1343412350","1","6098","2910","121","2023","513750","Hranice","40801","Přerov","Centra denních služeb"
"1343412366","1","6098","2910","123","2023","513750","Hranice","40801","Přerov","Centra sociálně rehabilitačních služeb"
"1343412354","1","6098","2910","130","2023","513750","Hranice","40801","Přerov","Domovy pro seniory"
"1343412357","2","6098","2910","131","2023","513750","Hranice","40801","Přerov","Azylové domy"
"1343412361","1","6098","2910","115","2023","513750","Hranice","40801","Přerov","Nízkoprahová zařízení pro děti a mládež"
"1343412722","1","6098","2910","121","2023","514055","Kojetín","40801","Přerov","Centra denních služeb"
"1343412729","1","6098","2910","131","2023","514055","Kojetín","40801","Přerov","Azylové domy"
"1343412777","1","6098","2910","102","2023","514055","Kojetín","40801","Přerov","Sociální poradny"
"1343412835","1","6098","2910","129","2023","514152","Kokory","40801","Přerov","Domovy pro osoby se zdravotním postižením"
"1343412836","1","6098","2910","130","2023","514152","Kokory","40801","Přerov","Domovy pro seniory"
"1343410587","1","6098","2910","128","2023","514705","Lipník nad Bečvou","40801","Přerov","Stacionáře denní"
"1343410780","1","6098","2910","130","2023","516694","Pavlovice u Přerova","40801","Přerov","Domovy pro seniory"
"1343410626","1","6098","2910","135","2023","517321","Radkova Lhota","40801","Přerov","Domovy se zvláštním režimem"
"1343410625","1","6098","2910","130","2023","517321","Radkova Lhota","40801","Přerov","Domovy pro seniory"
"1343411106","1","6098","2910","129","2023","517607","Rokytnice","40801","Přerov","Domovy pro osoby se zdravotním postižením"
"1343411109","1","6098","2910","133","2023","517607","Rokytnice","40801","Přerov","Chráněné bydlení"
"1343411107","1","6098","2910","130","2023","517607","Rokytnice","40801","Přerov","Domovy pro seniory"
"1343410382","1","6098","2910","129","2023","517747","Skalička","40801","Přerov","Domovy pro osoby se zdravotním postižením"
"1343410811","1","6098","2910","135","2023","519146","Tovačov","40801","Přerov","Domovy se zvláštním režimem"
"1343410810","1","6098","2910","130","2023","519146","Tovačov","40801","Přerov","Domovy pro seniory"
"1343411550","2","6098","2910","135","2023","523704","Šumperk","40819","Šumperk","Domovy se zvláštním režimem"
"1343411555","1","6098","2910","114","2023","523704","Šumperk","40819","Šumperk","Nízkoprahová denní centra"
"1343411557","1","6098","2910","134","2023","523704","Šumperk","40819","Šumperk","Noclehárny"
"1343411545","1","6098","2910","121","2023","523704","Šumperk","40819","Šumperk","Centra denních služeb"
"1343411546","1","6098","2910","128","2023","523704","Šumperk","40819","Šumperk","Stacionáře denní"
"1343411551","2","6098","2910","133","2023","523704","Šumperk","40819","Šumperk","Chráněné bydlení"
"1343411554","1","6098","2910","122","2023","523704","Šumperk","40819","Šumperk","Zařízení pro krizovou pomoc"
"1343411561","2","6098","2910","123","2023","523704","Šumperk","40819","Šumperk","Centra sociálně rehabilitačních služeb"
"1343411549","1","6098","2910","130","2023","523704","Šumperk","40819","Šumperk","Domovy pro seniory"
"1343411552","2","6098","2910","131","2023","523704","Šumperk","40819","Šumperk","Azylové domy"
"1343411559","4","6098","2910","102","2023","523704","Šumperk","40819","Šumperk","Sociální poradny"
"1343411556","1","6098","2910","115","2023","523704","Šumperk","40819","Šumperk","Nízkoprahová zařízení pro děti a mládež"
"1343428573","1","6098","2910","102","2023","535532","Hanušovice","40819","Šumperk","Sociální poradny"
"1343428570","1","6098","2910","115","2023","535532","Hanušovice","40819","Šumperk","Nízkoprahová zařízení pro děti a mládež"
"1343427952","1","6098","2910","135","2023","536288","Jedlí","40819","Šumperk","Domovy se zvláštním režimem"
"1343436012","1","6098","2910","135","2023","539961","Libina","40819","Šumperk","Domovy se zvláštním režimem"
"1343436011","1","6098","2910","130","2023","539961","Libina","40819","Šumperk","Domovy pro seniory"
"1343434944","1","6098","2910","133","2023","540196","Loštice","40819","Šumperk","Chráněné bydlení"
"1343435048","1","6098","2910","128","2023","540471","Mohelnice","40819","Šumperk","Stacionáře denní"
"1343435051","1","6098","2910","130","2023","540471","Mohelnice","40819","Šumperk","Domovy pro seniory"
"1343435100","1","6098","2910","115","2023","540471","Mohelnice","40819","Šumperk","Nízkoprahová zařízení pro děti a mládež"
"1343435383","1","6098","2910","129","2023","540510","Olšany","40819","Šumperk","Domovy pro osoby se zdravotním postižením"
"1343433293","1","6098","2910","135","2023","540986","Sobotín","40819","Šumperk","Domovy se zvláštním režimem"
"1343433292","1","6098","2910","130","2023","540986","Sobotín","40819","Šumperk","Domovy pro seniory"
"1343434692","1","6098","2910","130","2023","541168","Štíty","40819","Šumperk","Domovy pro seniory"
"1343434365","1","6098","2910","135","2023","541354","Zábřeh","40819","Šumperk","Domovy se zvláštním režimem"
"1343434327","1","6098","2910","121","2023","541354","Zábřeh","40819","Šumperk","Centra denních služeb"
"1343434361","1","6098","2910","128","2023","541354","Zábřeh","40819","Šumperk","Stacionáře denní"
"1343434376","1","6098","2910","123","2023","541354","Zábřeh","40819","Šumperk","Centra sociálně rehabilitačních služeb"
"1343434367","2","6098","2910","131","2023","541354","Zábřeh","40819","Šumperk","Azylové domy"
"1343434374","1","6098","2910","102","2023","541354","Zábřeh","40819","Šumperk","Sociální poradny"
"1343454284","1","6098","2910","118","2023","553379","Dolní Studénky","40819","Šumperk","Sociálně terapeutické dílny"
"1343409393","1","6098","2910","129","2023","506737","Chvalčov","40827","Kroměříž","Domovy pro osoby se zdravotním postižením"
"1343409391","1","6098","2910","128","2023","506737","Chvalčov","40827","Kroměříž","Stacionáře denní"
"1343507337","1","6098","2910","130","2023","587397","Prasklice","40827","Kroměříž","Domovy pro seniory"
"1343510062","3","6098","2910","135","2023","588296","Kroměříž","40827","Kroměříž","Domovy se zvláštním režimem"
"1343510067","1","6098","2910","114","2023","588296","Kroměříž","40827","Kroměříž","Nízkoprahová denní centra"
"1343510060","1","6098","2910","129","2023","588296","Kroměříž","40827","Kroměříž","Domovy pro osoby se zdravotním postižením"
"1343510058","1","6098","2910","128","2023","588296","Kroměříž","40827","Kroměříž","Stacionáře denní"
"1343510063","2","6098","2910","133","2023","588296","Kroměříž","40827","Kroměříž","Chráněné bydlení"
"1343510072","1","6098","2910","118","2023","588296","Kroměříž","40827","Kroměříž","Sociálně terapeutické dílny"
"1343510073","4","6098","2910","123","2023","588296","Kroměříž","40827","Kroměříž","Centra sociálně rehabilitačních služeb"
"1343510061","4","6098","2910","130","2023","588296","Kroměříž","40827","Kroměříž","Domovy pro seniory"
"1343510064","2","6098","2910","131","2023","588296","Kroměříž","40827","Kroměříž","Azylové domy"
"1343510071","2","6098","2910","102","2023","588296","Kroměříž","40827","Kroměříž","Sociální poradny"
"1343510068","1","6098","2910","115","2023","588296","Kroměříž","40827","Kroměříž","Nízkoprahová zařízení pro děti a mládež"
"1343519275","1","6098","2910","135","2023","588393","Bystřice pod Hostýnem","40827","Kroměříž","Domovy se zvláštním režimem"
"1343519488","1","6098","2910","133","2023","588393","Bystřice pod Hostýnem","40827","Kroměříž","Chráněné bydlení"
"1343519274","1","6098","2910","130","2023","588393","Bystřice pod Hostýnem","40827","Kroměříž","Domovy pro seniory"
"1343519493","1","6098","2910","115","2023","588393","Bystřice pod Hostýnem","40827","Kroměříž","Nízkoprahová zařízení pro děti a mládež"
"1343519730","1","6098","2910","135","2023","588407","Cetechovice","40827","Kroměříž","Domovy se zvláštním režimem"
"1343520437","1","6098","2910","135","2023","588458","Holešov","40827","Kroměříž","Domovy se zvláštním režimem"
"1343520436","1","6098","2910","130","2023","588458","Holešov","40827","Kroměříž","Domovy pro seniory"
"1343520443","1","6098","2910","115","2023","588458","Holešov","40827","Kroměříž","Nízkoprahová zařízení pro děti a mládež"
"1343519997","1","6098","2910","130","2023","588601","Koryčany","40827","Kroměříž","Domovy pro seniory"
"1343521407","1","6098","2910","135","2023","588644","Kvasice","40827","Kroměříž","Domovy se zvláštním režimem"
"1343521405","1","6098","2910","129","2023","588644","Kvasice","40827","Kroměříž","Domovy pro osoby se zdravotním postižením"
"1343520478","1","6098","2910","133","2023","588768","Morkovice-Slížany","40827","Kroměříž","Chráněné bydlení"
"1343518598","1","6098","2910","135","2023","588849","Pačlavice","40827","Kroměříž","Domovy se zvláštním režimem"
"1343518597","1","6098","2910","130","2023","588849","Pačlavice","40827","Kroměříž","Domovy pro seniory"
"1343518856","1","6098","2910","129","2023","589187","Zborovice","40827","Kroměříž","Domovy pro osoby se zdravotním postižením"
"1343448191","2","6098","2910","129","2023","550744","Kunovice","40835","Uherské Hradiště","Domovy pro osoby se zdravotním postižením"
"1343448261","1","6098","2910","129","2023","550752","Staré Město","40835","Uherské Hradiště","Domovy pro osoby se zdravotním postižením"
"1343448264","1","6098","2910","133","2023","550752","Staré Město","40835","Uherské Hradiště","Chráněné bydlení"
"1343448265","1","6098","2910","131","2023","550752","Staré Město","40835","Uherské Hradiště","Azylové domy"
"1343516325","1","6098","2910","135","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Domovy se zvláštním režimem"
"1343516330","1","6098","2910","114","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Nízkoprahová denní centra"
"1343516320","2","6098","2910","121","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Centra denních služeb"
"1343516321","1","6098","2910","128","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Stacionáře denní"
"1343516326","2","6098","2910","133","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Chráněné bydlení"
"1343516335","2","6098","2910","118","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Sociálně terapeutické dílny"
"1343516336","3","6098","2910","123","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Centra sociálně rehabilitačních služeb"
"1343516324","1","6098","2910","130","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Domovy pro seniory"
"1343516327","2","6098","2910","131","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Azylové domy"
"1343516334","1","6098","2910","102","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Sociální poradny"
"1343516331","1","6098","2910","115","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Nízkoprahová zařízení pro děti a mládež"
"1343516549","1","6098","2910","108","2023","592005","Uherské Hradiště","40835","Uherské Hradiště","Služby rané péče"
"1343514443","1","6098","2910","130","2023","592064","Boršice","40835","Uherské Hradiště","Domovy pro seniory"
"1343515856","1","6098","2910","135","2023","592102","Buchlovice","40835","Uherské Hradiště","Domovy se zvláštním režimem"
"1343515855","1","6098","2910","130","2023","592102","Buchlovice","40835","Uherské Hradiště","Domovy pro seniory"
"1343517290","1","6098","2910","130","2023","592170","Hluk","40835","Uherské Hradiště","Domovy pro seniory"
"1343514472","1","6098","2910","129","2023","592366","Medlovice","40835","Uherské Hradiště","Domovy pro osoby se zdravotním postižením"
"1343516149","1","6098","2910","135","2023","592421","Nezdenice","40835","Uherské Hradiště","Domovy se zvláštním režimem"
"1343516148","1","6098","2910","130","2023","592421","Nezdenice","40835","Uherské Hradiště","Domovy pro seniory"
"1343516585","1","6098","2910","130","2023","592439","Nivnice","40835","Uherské Hradiště","Domovy pro seniory"
"1343516867","1","6098","2910","130","2023","592579","Slavkov","40835","Uherské Hradiště","Domovy pro seniory"
"1343517583","1","6098","2910","114","2023","592731","Uherský Brod","40835","Uherské Hradiště","Nízkoprahová denní centra"
"1343517585","1","6098","2910","134","2023","592731","Uherský Brod","40835","Uherské Hradiště","Noclehárny"
"1343517576","1","6098","2910","129","2023","592731","Uherský Brod","40835","Uherské Hradiště","Domovy pro osoby se zdravotním postižením"
"1343517574","2","6098","2910","128","2023","592731","Uherský Brod","40835","Uherské Hradiště","Stacionáře denní"
"1343517579","1","6098","2910","133","2023","592731","Uherský Brod","40835","Uherské Hradiště","Chráněné bydlení"
"1343517588","1","6098","2910","118","2023","592731","Uherský Brod","40835","Uherské Hradiště","Sociálně terapeutické dílny"
"1343517589","2","6098","2910","123","2023","592731","Uherský Brod","40835","Uherské Hradiště","Centra sociálně rehabilitačních služeb"
"1343517580","1","6098","2910","131","2023","592731","Uherský Brod","40835","Uherské Hradiště","Azylové domy"
"1343517587","1","6098","2910","102","2023","592731","Uherský Brod","40835","Uherské Hradiště","Sociální poradny"
"1343517584","1","6098","2910","115","2023","592731","Uherský Brod","40835","Uherské Hradiště","Nízkoprahová zařízení pro děti a mládež"
"1343517832","1","6098","2910","130","2023","592749","Uherský Ostroh","40835","Uherské Hradiště","Domovy pro seniory"
"1343515449","1","6098","2910","135","2023","592790","Velehrad","40835","Uherské Hradiště","Domovy se zvláštním režimem"
"1343515447","2","6098","2910","129","2023","592790","Velehrad","40835","Uherské Hradiště","Domovy pro osoby se zdravotním postižením"
"1343515450","1","6098","2910","133","2023","592790","Velehrad","40835","Uherské Hradiště","Chráněné bydlení"
"1343515448","1","6098","2910","130","2023","592790","Velehrad","40835","Uherské Hradiště","Domovy pro seniory"
"1343515946","1","6098","2910","130","2023","592820","Vlčnov","40835","Uherské Hradiště","Domovy pro seniory"
"1343437393","1","6098","2910","135","2023","541630","Vsetín","40843","Vsetín","Domovy se zvláštním režimem"
"1343437398","1","6098","2910","114","2023","541630","Vsetín","40843","Vsetín","Nízkoprahová denní centra"
"1343437400","1","6098","2910","134","2023","541630","Vsetín","40843","Vsetín","Noclehárny"
"1343437407","1","6098","2910","125","2023","541630","Vsetín","40843","Vsetín","Služby následné péče"
"1343437389","4","6098","2910","128","2023","541630","Vsetín","40843","Vsetín","Stacionáře denní"
"1343437394","1","6098","2910","133","2023","541630","Vsetín","40843","Vsetín","Chráněné bydlení"
"1343437403","2","6098","2910","118","2023","541630","Vsetín","40843","Vsetín","Sociálně terapeutické dílny"
"1343437404","2","6098","2910","123","2023","541630","Vsetín","40843","Vsetín","Centra sociálně rehabilitačních služeb"
"1343437390","1","6098","2910","156","2023","541630","Vsetín","40843","Vsetín","Stacionáře týdenní"
"1343437392","3","6098","2910","130","2023","541630","Vsetín","40843","Vsetín","Domovy pro seniory"
"1343437395","2","6098","2910","131","2023","541630","Vsetín","40843","Vsetín","Azylové domy"
"1343437402","2","6098","2910","102","2023","541630","Vsetín","40843","Vsetín","Sociální poradny"
"1343437399","3","6098","2910","115","2023","541630","Vsetín","40843","Vsetín","Nízkoprahová zařízení pro děti a mládež"
"1343437405","1","6098","2910","108","2023","541630","Vsetín","40843","Vsetín","Služby rané péče"
"1343440389","1","6098","2910","128","2023","542679","Halenkov","40843","Vsetín","Stacionáře denní"
"1343439993","1","6098","2910","130","2023","542831","Choryně","40843","Vsetín","Domovy pro seniory"
"1343440285","1","6098","2910","123","2023","542911","Karolinka","40843","Vsetín","Centra sociálně rehabilitačních služeb"
"1343440233","1","6098","2910","130","2023","542911","Karolinka","40843","Vsetín","Domovy pro seniory"
"1343439004","1","6098","2910","130","2023","544566","Nový Hrozenkov","40843","Vsetín","Domovy pro seniory"
"1343439014","1","6098","2910","102","2023","544566","Nový Hrozenkov","40843","Vsetín","Sociální poradny"
"1343438805","1","6098","2910","135","2023","544728","Pržno","40843","Vsetín","Domovy se zvláštním režimem"
"1343439521","2","6098","2910","128","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Stacionáře denní"
"1343439526","2","6098","2910","133","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Chráněné bydlení"
"1343439535","1","6098","2910","118","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Sociálně terapeutické dílny"
"1343439536","1","6098","2910","123","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Centra sociálně rehabilitačních služeb"
"1343439524","1","6098","2910","130","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Domovy pro seniory"
"1343439534","1","6098","2910","102","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Sociální poradny"
"1343439531","1","6098","2910","115","2023","544841","Rožnov pod Radhoštěm","40843","Vsetín","Nízkoprahová zařízení pro děti a mládež"
"1343444062","1","6098","2910","130","2023","544949","Valašská Bystřice","40843","Vsetín","Domovy pro seniory"
"1343444013","2","6098","2910","135","2023","545058","Valašské Meziříčí","40843","Vsetín","Domovy se zvláštním režimem"
"1343444018","1","6098","2910","114","2023","545058","Valašské Meziříčí","40843","Vsetín","Nízkoprahová denní centra"
"1343444020","1","6098","2910","134","2023","545058","Valašské Meziříčí","40843","Vsetín","Noclehárny"
"1343444011","1","6098","2910","129","2023","545058","Valašské Meziříčí","40843","Vsetín","Domovy pro osoby se zdravotním postižením"
"1343444016","1","6098","2910","132","2023","545058","Valašské Meziříčí","40843","Vsetín","Domy na půl cesty"
"1343444009","1","6098","2910","128","2023","545058","Valašské Meziříčí","40843","Vsetín","Stacionáře denní"
"1343444014","1","6098","2910","133","2023","545058","Valašské Meziříčí","40843","Vsetín","Chráněné bydlení"
"1343444023","1","6098","2910","118","2023","545058","Valašské Meziříčí","40843","Vsetín","Sociálně terapeutické dílny"
"1343444024","4","6098","2910","123","2023","545058","Valašské Meziříčí","40843","Vsetín","Centra sociálně rehabilitačních služeb"
"1343444012","1","6098","2910","130","2023","545058","Valašské Meziříčí","40843","Vsetín","Domovy pro seniory"
"1343444015","1","6098","2910","131","2023","545058","Valašské Meziříčí","40843","Vsetín","Azylové domy"
"1343444022","4","6098","2910","102","2023","545058","Valašské Meziříčí","40843","Vsetín","Sociální poradny"
"1343444019","1","6098","2910","115","2023","545058","Valašské Meziříčí","40843","Vsetín","Nízkoprahová zařízení pro děti a mládež"
"1343443603","1","6098","2910","129","2023","545236","Zašová","40843","Vsetín","Domovy pro osoby se zdravotním postižením"
"1343443666","1","6098","2910","133","2023","545252","Zubří","40843","Vsetín","Chráněné bydlení"
"1343511349","5","6098","2910","135","2023","585068","Zlín","40851","Zlín","Domovy se zvláštním režimem"
"1343511564","1","6098","2910","114","2023","585068","Zlín","40851","Zlín","Nízkoprahová denní centra"
"1343511566","1","6098","2910","134","2023","585068","Zlín","40851","Zlín","Noclehárny"
"1343511573","1","6098","2910","125","2023","585068","Zlín","40851","Zlín","Služby následné péče"
"1343511344","4","6098","2910","121","2023","585068","Zlín","40851","Zlín","Centra denních služeb"
"1343511352","1","6098","2910","132","2023","585068","Zlín","40851","Zlín","Domy na půl cesty"
"1343511572","2","6098","2910","124","2023","585068","Zlín","40851","Zlín","Intervenční centra"
"1343511345","2","6098","2910","128","2023","585068","Zlín","40851","Zlín","Stacionáře denní"
"1343511350","1","6098","2910","133","2023","585068","Zlín","40851","Zlín","Chráněné bydlení"
"1343511563","1","6098","2910","122","2023","585068","Zlín","40851","Zlín","Zařízení pro krizovou pomoc"
"1343511569","1","6098","2910","118","2023","585068","Zlín","40851","Zlín","Sociálně terapeutické dílny"
"1343511570","6","6098","2910","123","2023","585068","Zlín","40851","Zlín","Centra sociálně rehabilitačních služeb"
"1343511346","1","6098","2910","156","2023","585068","Zlín","40851","Zlín","Stacionáře týdenní"
"1343511348","2","6098","2910","130","2023","585068","Zlín","40851","Zlín","Domovy pro seniory"
"1343511351","2","6098","2910","131","2023","585068","Zlín","40851","Zlín","Azylové domy"
"1343511568","8","6098","2910","102","2023","585068","Zlín","40851","Zlín","Sociální poradny"
"1343511565","2","6098","2910","115","2023","585068","Zlín","40851","Zlín","Nízkoprahová zařízení pro děti a mládež"
"1343511571","1","6098","2910","108","2023","585068","Zlín","40851","Zlín","Služby rané péče"
"1343512739","1","6098","2910","128","2023","585114","Brumov-Bylnice","40851","Zlín","Stacionáře denní"
"1343511810","1","6098","2910","129","2023","585211","Fryšták","40851","Zlín","Domovy pro osoby se zdravotním postižením"
